"iteration","best_lambda","best_alpha","MEP","MSEP","MAEP","R2","X0","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","Method"
1,0.107952657857533,0,-0.012,0.022,0.117,1,-7.72702403142066,2.43180325576248,2.18811948286389,2.45418930363696,7.15604908403965,2.78689712240753,-9.72780290210159,-5.3137452975217,3.29348414233118,0.290311878509077,3.82883931803241,"Ridge"
2,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
3,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
4,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
5,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
6,0.107952657857533,0,-0.012,0.022,0.117,1,-7.72702403142066,2.43180325576248,2.18811948286389,2.45418930363696,7.15604908403965,2.78689712240753,-9.72780290210159,-5.3137452975217,3.29348414233118,0.290311878509077,3.82883931803241,"Ridge"
7,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
8,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
9,0.107952657857533,0,-0.012,0.022,0.117,1,-7.72702403142066,2.43180325576248,2.18811948286389,2.45418930363696,7.15604908403965,2.78689712240753,-9.72780290210159,-5.3137452975217,3.29348414233118,0.290311878509077,3.82883931803241,"Ridge"
10,0.107952657857533,0,-0.012,0.022,0.117,1,-7.72702403142066,2.43180325576248,2.18811948286389,2.45418930363696,7.15604908403965,2.78689712240753,-9.72780290210159,-5.3137452975217,3.29348414233118,0.290311878509077,3.82883931803241,"Ridge"
11,0.107952657857533,0,-0.012,0.022,0.117,1,-7.72702403142066,2.43180325576248,2.18811948286389,2.45418930363696,7.15604908403965,2.78689712240753,-9.72780290210159,-5.3137452975217,3.29348414233118,0.290311878509077,3.82883931803241,"Ridge"
12,0.107952657857533,0,-0.012,0.022,0.117,1,-7.72702403142066,2.43180325576248,2.18811948286389,2.45418930363696,7.15604908403965,2.78689712240753,-9.72780290210159,-5.3137452975217,3.29348414233118,0.290311878509077,3.82883931803241,"Ridge"
13,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
14,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
15,0.107952657857533,0,-0.012,0.022,0.117,1,-7.72702403142066,2.43180325576248,2.18811948286389,2.45418930363696,7.15604908403965,2.78689712240753,-9.72780290210159,-5.3137452975217,3.29348414233118,0.290311878509077,3.82883931803241,"Ridge"
16,0.107952657857533,0,-0.012,0.022,0.117,1,-7.72702403142066,2.43180325576248,2.18811948286389,2.45418930363696,7.15604908403965,2.78689712240753,-9.72780290210159,-5.3137452975217,3.29348414233118,0.290311878509077,3.82883931803241,"Ridge"
17,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
18,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
19,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
20,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
21,0.107952657857533,0,-0.012,0.022,0.117,1,-7.72702403142066,2.43180325576248,2.18811948286389,2.45418930363696,7.15604908403965,2.78689712240753,-9.72780290210159,-5.3137452975217,3.29348414233118,0.290311878509077,3.82883931803241,"Ridge"
22,0.107952657857533,0,-0.012,0.022,0.117,1,-7.72702403142066,2.43180325576248,2.18811948286389,2.45418930363696,7.15604908403965,2.78689712240753,-9.72780290210159,-5.3137452975217,3.29348414233118,0.290311878509077,3.82883931803241,"Ridge"
23,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
24,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
25,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
26,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
27,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
28,0.107952657857533,0,-0.012,0.022,0.117,1,-7.72702403142066,2.43180325576248,2.18811948286389,2.45418930363696,7.15604908403965,2.78689712240753,-9.72780290210159,-5.3137452975217,3.29348414233118,0.290311878509077,3.82883931803241,"Ridge"
29,0.107952657857533,0,-0.012,0.022,0.117,1,-7.72702403142066,2.43180325576248,2.18811948286389,2.45418930363696,7.15604908403965,2.78689712240753,-9.72780290210159,-5.3137452975217,3.29348414233118,0.290311878509077,3.82883931803241,"Ridge"
30,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
31,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
32,0.107952657857533,0,-0.012,0.022,0.117,1,-7.72702403142066,2.43180325576248,2.18811948286389,2.45418930363696,7.15604908403965,2.78689712240753,-9.72780290210159,-5.3137452975217,3.29348414233118,0.290311878509077,3.82883931803241,"Ridge"
33,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
34,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
35,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
36,0.107952657857533,0,-0.012,0.022,0.117,1,-7.72702403142066,2.43180325576248,2.18811948286389,2.45418930363696,7.15604908403965,2.78689712240753,-9.72780290210159,-5.3137452975217,3.29348414233118,0.290311878509077,3.82883931803241,"Ridge"
37,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
38,0.107952657857533,0,-0.012,0.022,0.117,1,-7.72702403142066,2.43180325576248,2.18811948286389,2.45418930363696,7.15604908403965,2.78689712240753,-9.72780290210159,-5.3137452975217,3.29348414233118,0.290311878509077,3.82883931803241,"Ridge"
39,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
40,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
41,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
42,0.107952657857533,0,-0.012,0.022,0.117,1,-7.72702403142066,2.43180325576248,2.18811948286389,2.45418930363696,7.15604908403965,2.78689712240753,-9.72780290210159,-5.3137452975217,3.29348414233118,0.290311878509077,3.82883931803241,"Ridge"
43,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
44,0.107952657857533,0,-0.012,0.022,0.117,1,-7.72702403142066,2.43180325576248,2.18811948286389,2.45418930363696,7.15604908403965,2.78689712240753,-9.72780290210159,-5.3137452975217,3.29348414233118,0.290311878509077,3.82883931803241,"Ridge"
45,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
46,0.107952657857533,0,-0.012,0.022,0.117,1,-7.72702403142066,2.43180325576248,2.18811948286389,2.45418930363696,7.15604908403965,2.78689712240753,-9.72780290210159,-5.3137452975217,3.29348414233118,0.290311878509077,3.82883931803241,"Ridge"
47,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
48,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
49,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
50,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
51,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
52,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
53,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
54,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
55,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
56,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
57,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
58,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
59,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
60,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
61,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
62,0.107952657857533,0,-0.012,0.022,0.117,1,-7.72702403142066,2.43180325576248,2.18811948286389,2.45418930363696,7.15604908403965,2.78689712240753,-9.72780290210159,-5.3137452975217,3.29348414233118,0.290311878509077,3.82883931803241,"Ridge"
63,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
64,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
65,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
66,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
67,0.107952657857533,0,-0.012,0.022,0.117,1,-7.72702403142066,2.43180325576248,2.18811948286389,2.45418930363696,7.15604908403965,2.78689712240753,-9.72780290210159,-5.3137452975217,3.29348414233118,0.290311878509077,3.82883931803241,"Ridge"
68,0.107952657857533,0,-0.012,0.022,0.117,1,-7.72702403142066,2.43180325576248,2.18811948286389,2.45418930363696,7.15604908403965,2.78689712240753,-9.72780290210159,-5.3137452975217,3.29348414233118,0.290311878509077,3.82883931803241,"Ridge"
69,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
70,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
71,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
72,0.107952657857533,0,-0.012,0.022,0.117,1,-7.72702403142066,2.43180325576248,2.18811948286389,2.45418930363696,7.15604908403965,2.78689712240753,-9.72780290210159,-5.3137452975217,3.29348414233118,0.290311878509077,3.82883931803241,"Ridge"
73,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
74,0.107952657857533,0,-0.012,0.022,0.117,1,-7.72702403142066,2.43180325576248,2.18811948286389,2.45418930363696,7.15604908403965,2.78689712240753,-9.72780290210159,-5.3137452975217,3.29348414233118,0.290311878509077,3.82883931803241,"Ridge"
75,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
76,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
77,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
78,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
79,0.107952657857533,0,-0.012,0.022,0.117,1,-7.72702403142066,2.43180325576248,2.18811948286389,2.45418930363696,7.15604908403965,2.78689712240753,-9.72780290210159,-5.3137452975217,3.29348414233118,0.290311878509077,3.82883931803241,"Ridge"
80,0.107952657857533,0,-0.012,0.022,0.117,1,-7.72702403142066,2.43180325576248,2.18811948286389,2.45418930363696,7.15604908403965,2.78689712240753,-9.72780290210159,-5.3137452975217,3.29348414233118,0.290311878509077,3.82883931803241,"Ridge"
81,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
82,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
83,0.107952657857533,0,-0.012,0.022,0.117,1,-7.72702403142066,2.43180325576248,2.18811948286389,2.45418930363696,7.15604908403965,2.78689712240753,-9.72780290210159,-5.3137452975217,3.29348414233118,0.290311878509077,3.82883931803241,"Ridge"
84,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
85,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
86,0.107952657857533,0,-0.012,0.022,0.117,1,-7.72702403142066,2.43180325576248,2.18811948286389,2.45418930363696,7.15604908403965,2.78689712240753,-9.72780290210159,-5.3137452975217,3.29348414233118,0.290311878509077,3.82883931803241,"Ridge"
87,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
88,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
89,0.107952657857533,0,-0.012,0.022,0.117,1,-7.72702403142066,2.43180325576248,2.18811948286389,2.45418930363696,7.15604908403965,2.78689712240753,-9.72780290210159,-5.3137452975217,3.29348414233118,0.290311878509077,3.82883931803241,"Ridge"
90,0.107952657857533,0,-0.012,0.022,0.117,1,-7.72702403142066,2.43180325576248,2.18811948286389,2.45418930363696,7.15604908403965,2.78689712240753,-9.72780290210159,-5.3137452975217,3.29348414233118,0.290311878509077,3.82883931803241,"Ridge"
91,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
92,0.1,0,-0.013,0.019,0.11,1,-7.72625378625766,2.43281072567231,2.18813933915126,2.45539277497448,7.16069517935631,2.78820563946333,-9.73368376266975,-5.31624030757146,3.29602928199136,0.290693613960657,3.83206264489773,"Ridge"
